title,youtube,site_page,landing,new_description
"פודקאסט #8: בסלון של וויסלרייט על הספה, אלון וגיל שיטרית, אנליסט השקעות בקרן השקעות",https://www.youtube.com/watch?v=fXp_uy8ZypI,https://weccelerate.co.il/videos/פודקאסט-8-בסלון-של-וויסלרייט-על-הספה-אלון-וגיל-שיטרית-אנליסט-fXp_uy8ZypI,fundraising,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם גיל שיטרית, אנליסט השקעות בקרן השקעות, על סיפורו המרתק ועל מילותיו המסקרנות: “הדבר הכי חשוב זה להפיג את…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-8-fxp-uy8zypi

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #7: בסלון של וויסלרייט על הספה, אלון וד''ר מאיה שמיילוב, ראש תחום פטנטים בגורניצקי",https://www.youtube.com/watch?v=WFzanJKEB0Q,https://weccelerate.co.il/videos/פודקאסט-7-בסלון-של-וויסלרייט-על-הספה-אלון-ודר-מאיה-שמיילוב-ר-WFzanJKEB0Q,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם ד''ר מאיה שמיילוב - ראש תחום פטנטים בגורניצקי, על סיפורה המרתק ועל מילותיה המסקרנות: “בתוך עורך פטנטים -…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-7-wfzanjkeb0q

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #6:הפודקאסט שישגע אתכם! 🤯 אורן ולורן עוזרי,  מאחורי """"אבקת הקסם"""" BUBL, חושף הכל!",https://www.youtube.com/watch?v=DpZXA7HDn1U,https://weccelerate.co.il/videos/פודקאסט-6הפודקאסט-שישגע-אתכם-אורן-ולורן-עוזרי-מאחורי-אבקת-הק-DpZXA7HDn1U,fundraising,"הפודקאסט שישגע אתכם!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-6-dpzxa7hdn1u

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #5:🤯 איך און גולן הפך ממהנדס למייסד סטארטאפ מצליח? און גולן, מנכ""""ל און הנדסה ומייסד 4MODEL🤯",https://www.youtube.com/watch?v=oYZ-dnccrek,https://weccelerate.co.il/videos/פודקאסט-5-איך-און-גולן-הפך-ממהנדס-למייסד-סטארטאפ-מצליח-און-ג-oYZ-dnccrek,fundraising,"🤯 איך און גולן הפך ממהנדס למייסד סטארטאפ מצליח?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-5-oyz-dnccrek

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #4: בסלון של וויסלרייט על הספה, אלון ואמיר שאול - יזם ומשקיע אנג'ל",https://www.youtube.com/watch?v=6pJ-VtllPAY,https://weccelerate.co.il/videos/פודקאסט-4-בסלון-של-וויסלרייט-על-הספה-אלון-ואמיר-שאול-יזם-ומש-6pJ-VtllPAY,fundraising,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם אמיר שאול - משקיע אנג'ל, לשעבר גזבר אינטל העולמי, על סיפורו המרתק ועל מילותיו המסקרנות: ""קניתי בניין…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-4-6pj-vtllpay

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #3: בסלון של וויסלרייט על הספה, אלון ונופר נווה - יזמת ומייסדת WEM",https://www.youtube.com/watch?v=41kRRce-vGQ,https://weccelerate.co.il/videos/פודקאסט-3-בסלון-של-וויסלרייט-על-הספה-אלון-ונופר-נווה-יזמת-ומ-41kRRce-vGQ,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם נופר נווה - מנכ""לית ומייסדת WEM על סיפורה המרתק ועל מילותיה המסקרנות: ""הייתי במדינה זרה וצריך להתחיל שם מאפס.

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-3-41krrce-vgq

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #2: בסלון של וויסלרייט על הספה, אלון וברק אמטנאני - יזם וממייסדי Paytag",https://www.youtube.com/watch?v=7VKsSYZe29Y,https://weccelerate.co.il/videos/פודקאסט-2-בסלון-של-וויסלרייט-על-הספה-אלון-וברק-אמטנאני-יזם-ו-7VKsSYZe29Y,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם ברק אמטנאני - מנכ""ל Paytag על סיפורו המרתק ועל מילותיו המסקרנות: ""כשהיה לנו את כל התירוצים לכך שהמוצר לא…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-2-7vkssyze29y

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #1: בסלון של וויסלרייט על הספה, אלון ודני טופז - יזם ומשקיע אנג'ל",https://www.youtube.com/watch?v=hipsBlixOxk,https://weccelerate.co.il/videos/פודקאסט-1-בסלון-של-וויסלרייט-על-הספה-אלון-ודני-טופז-יזם-ומשק-hipsBlixOxk,fundraising,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם דני טופז - מנכ""ל ובעלים לשעבר של המ-לט ו-Weissbeerger, על סיפורו המרתק ועל מילותיו המסקרנות: ""נכנסתי…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-1-hipsblixoxk

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
Vesting Conference 2024,https://www.youtube.com/watch?v=MRd7x79blE4,https://weccelerate.co.il/videos/vesting-conference-2024-MRd7x79blE4,startup,"כנס השקעות ליזמים מבית וויסלרייט בשיתוף קרן firefly בהנהלת יוצאי שב״כ

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-vesting-conference-2024-mrd7x79ble4

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"יש לכם רעיון מדהים לסטארטאפ? מה נדרש, איך מתחילים? סרטון חובה ליזמים שיעשה לכם קצת סדר בבלגן",https://www.youtube.com/watch?v=pTy17rDCuUU,https://weccelerate.co.il/videos/יש-לכם-רעיון-מדהים-לסטארטאפ-מה-נדרש-איך-מתחילים-סרטון-חובה-ל-pTy17rDCuUU,fundraising,"יש לכם רעיון מדהים לסטארט-אפ אבל לא יודעים מאיפה להתחיל?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-pty17rdcuuu

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
יש לכם רעיון מדהים לאפליקציה? סרטון חובה שמסביר מה התהליך שתעברו מרגע הרעיון עד לפיתוח ולהצלחה,https://www.youtube.com/watch?v=1k7zVQxZlQI,https://weccelerate.co.il/videos/יש-לכם-רעיון-מדהים-לאפליקציה-סרטון-חובה-שמסביר-מה-התהליך-שתע-1k7zVQxZlQI,app-development,"יש לכם רעיון לאפליקציה?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/app-development?utm_source=youtube&utm_medium=video&utm_campaign=app-1k7zvqxzlqi

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"כולנו מושקעים בבורסה, ידעתם?! אל תעשו טעויות בהשקעות",https://www.youtube.com/watch?v=Co52cD4lVdc,https://weccelerate.co.il/videos/כולנו-מושקעים-בבורסה-ידעתם-אל-תעשו-טעויות-בהשקעות-Co52cD4lVdc,startup,"כולנו מושקעים בבורסה, ידעתם?! אל תעשו טעויות בהשקעות

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-co52cd4lvdc

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
הכנס הגדול של השנה ליזמים!,https://www.youtube.com/watch?v=eBnr2YC_6dU,https://weccelerate.co.il/videos/הכנס-הגדול-של-השנה-ליזמים-eBnr2YC_6dU,startup,"כנס הרצוג ליזמים בתחילת דרכם

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-ebnr2yc-6du

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
עוד יזם מרוצה מספר על התהליך עם וויסלרייט,https://www.youtube.com/watch?v=wkQ3KTonlrw,https://weccelerate.co.il/videos/עוד-יזם-מרוצה-מספר-על-התהליך-עם-וויסלרייט-wkQ3KTonlrw,startup,"עוד יזם מרוצה!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-wkq3ktonlrw

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
היזם רותם לוי על התהליך עם וויסלרייט,https://www.youtube.com/watch?v=npcROfJT5Hg,https://weccelerate.co.il/videos/היזם-רותם-לוי-על-התהליך-עם-וויסלרייט-npcROfJT5Hg,fundraising,"עוד יזם מרוצה!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-npcrofjt5hg

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
מה זה בכלל NFT ולמה יצירות דיגיטליות זה דבר כל כך יקר?!,https://www.youtube.com/watch?v=irChbriKBac,https://weccelerate.co.il/videos/מה-זה-בכלל-nft-ולמה-יצירות-דיגיטליות-זה-דבר-כל-כך-יקר-irChbriKBac,marketing,"ראיון בכאן ב עם אברהם הינוך, סמנכ""ל שיווק ואסטרטגיה ומנהל חטיבת הNFT בחברת וויסלרייט 23.2.2022

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/marketing?utm_source=youtube&utm_medium=video&utm_campaign=marketing-nft-irchbrikbac

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
כל מה שחייב לדעת לפני שמקימים סטרטאפ!,https://www.youtube.com/watch?v=5_Ay252Smm0,https://weccelerate.co.il/videos/כל-מה-שחייב-לדעת-לפני-שמקימים-סטרטאפ-5_Ay252Smm0,startup,"ראיון בגלי ישראל עם רו""ח אלון פנחס, מנכ""ל חברת וויסלרייט 18.4.2022

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-5-ay252smm0

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
ראיון עם מנכ״ל וויסלרייט - אלון פנחס - ערוץ 14 - 17.2.2022,https://www.youtube.com/watch?v=OwQY6ujR_o8,https://weccelerate.co.il/videos/ראיון-עם-מנכ״ל-וויסלרייט-אלון-פנחס-ערוץ-14-1722022-OwQY6ujR_o8,startup,"ראיון עם מנכ״ל וויסלרייט - אלון פנחס - ערוץ 14 - 17.2.2022

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-14-1722022-owqy6ujr-o8

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
היזם גיא שחם מספר לכם על התהליך בוויסלרייט,https://www.youtube.com/watch?v=A0mXfsyHMXM,https://weccelerate.co.il/videos/היזם-גיא-שחם-מספר-לכם-על-התהליך-בוויסלרייט-A0mXfsyHMXM,startup,"היזם גיא שחם מספר לכם על התהליך בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-a0mxfsyhmxm

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
היזם אלעד גובס מספר לכם על התהליך בוויסלרייט,https://www.youtube.com/watch?v=wcLDzITt72g,https://weccelerate.co.il/videos/היזם-אלעד-גובס-מספר-לכם-על-התהליך-בוויסלרייט-wcLDzITt72g,startup,"היזם אלעד גובס מספר לכם על התהליך בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-wcldzitt72g

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
מיזם ענק של וויסלרייט שהולך לקום בשיתוף עם עיריית יבנה,https://www.youtube.com/watch?v=-4NK4ianiNU,https://weccelerate.co.il/videos/מיזם-ענק-של-וויסלרייט-שהולך-לקום-בשיתוף-עם-עיריית-יבנה--4NK4ianiNU,startup,"מיזם ענק של וויסלרייט שהולך לקום בשיתוף עם עיריית יבנה

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-4nk4ianinu

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
פגישת אסטרטגיה עם מייקל לואיס בוויסלרייט,https://www.youtube.com/watch?v=LbsxBBbBzsg,https://weccelerate.co.il/videos/פגישת-אסטרטגיה-עם-מייקל-לואיס-בוויסלרייט-LbsxBBbBzsg,startup,"פגישת אסטרטגיה עם מייקל לואיס בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-lbsxbbbbzsg

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
יזמים מספרים על התהליך בוויסלרייט,https://www.youtube.com/watch?v=KwL8XiV-dcw,https://weccelerate.co.il/videos/יזמים-מספרים-על-התהליך-בוויסלרייט-KwL8XiV-dcw,startup,"יזמים מספרים על התהליך בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-kwl8xiv-dcw

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"אריאל סנה, מנכ״ל ARINE, מספר על התהליך בוויסלרייט",https://www.youtube.com/watch?v=hor3lGSiJms,https://weccelerate.co.il/videos/אריאל-סנה-מנכ״ל-arine-מספר-על-התהליך-בוויסלרייט-hor3lGSiJms,startup,"אריאל סנה, מנכ״ל ARINE, מספר על התהליך בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-arine-hor3lgsijms

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"היזם אליעד ביטון, מנכ""ל Green House, מספר על התהליך בוויסלרייט",https://www.youtube.com/watch?v=UfuAEtxuq4w,https://weccelerate.co.il/videos/היזם-אליעד-ביטון-מנכל-green-house-מספר-על-התהליך-בוויסלרייט-UfuAEtxuq4w,startup,"היזם אליעד ביטון, מנכ""ל Green House, מספר על התהליך בוויסלרייט

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-green-house-ufuaetxuq4w

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"לקוח של החברה מארה""ב מספר על התהליך בוויסלרייט, שירות VIP בדנוור קולוראדו",https://www.youtube.com/watch?v=_eXMwliYdCI,https://weccelerate.co.il/videos/לקוח-של-החברה-מארהב-מספר-על-התהליך-בוויסלרייט-שירות-vip-בדנו-_eXMwliYdCI,startup,"לקוח של החברה מארה""ב מספר על התהליך בוויסלרייט, שירות VIP בדנוור קולוראדו

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-vip-exmwliydci

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"היזם איסלאם זחאלקה מספר על התהליך בוויסלרייט, מרעיון לדובאי",https://www.youtube.com/watch?v=mzGEjLbTWV4,https://weccelerate.co.il/videos/היזם-איסלאם-זחאלקה-מספר-על-התהליך-בוויסלרייט-מרעיון-לדובאי-mzGEjLbTWV4,startup,"היזם איסלאם זחאלקה מספר על התהליך בוויסלרייט, מרעיון לדובאי

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-mzgejlbtwv4

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
תמיד חלמת בגדול? נעזור לך להגשים🚀,https://www.youtube.com/watch?v=rMNT8iA6Y64,https://weccelerate.co.il/videos/תמיד-חלמת-בגדול-נעזור-לך-להגשים-rMNT8iA6Y64,startup,"תמיד חלמת בגדול? נעזור לך להגשים🚀

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-rmnt8ia6y64

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
יש לכם רעיון לאפליקציה? אנחנו יכולים לעזור לכם🚀,https://www.youtube.com/watch?v=KsMnKgE5dZA,https://weccelerate.co.il/videos/יש-לכם-רעיון-לאפליקציה-אנחנו-יכולים-לעזור-לכם-KsMnKgE5dZA,app-development,"יש לכם רעיון לאפליקציה? אנחנו יכולים לעזור לכם🚀

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/app-development?utm_source=youtube&utm_medium=video&utm_campaign=app-ksmnkge5dza

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
From an idea to Dubai (Arabic),https://www.youtube.com/watch?v=K028klpdmkk,https://weccelerate.co.il/videos/from-an-idea-to-dubai-arabic-K028klpdmkk,app-development,"From an idea to Dubai (Arabic)

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/app-development?utm_source=youtube&utm_medium=video&utm_campaign=app-from-an-idea-to-dubai-arabic-k028klpdmkk

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
